MatchID,GameID,Pistol Winner TeamID,Pistol Winner Team,Pistol Winner Side,Pistol Loser TeamID,Pistol Loser Team,Pistol Loser Side,Decision,Round 2 Winner,Round 3 Winner,Round 4 Winner,Round 5 Winner
247104,137407,4915,NAVI,defense,6961,LOUD,attack,eco,LOUD,NAVI,NAVI,LOUD
247104,137408,4915,NAVI,defense,6961,LOUD,attack,eco,NAVI,NAVI,NAVI,LOUD
247104,137409,6961,LOUD,attack,4915,NAVI,defense,eco,LOUD,NAVI,NAVI,LOUD
247090,137377,1184,FUT,defense,14,T1,attack,eco,FUT,FUT,FUT,FUT
247090,137378,14,T1,attack,1184,FUT,defense,eco,T1,FUT,FUT,FUT
247079,137362,2304,EDG,defense,1120,GIA,attack,eco,EDG,EDG,EDG,EDG
247079,137363,2304,EDG,defense,1120,GIA,attack,eco,GIA,GIA,EDG,EDG
247098,137392,12010,BLG,defense,1034,NRG,attack,force,BLG,BLG,NRG,NRG
247098,137393,12010,BLG,defense,1034,NRG,attack,eco,BLG,NRG,NRG,BLG
248270,137618,6961,LOUD,attack,2593,FNC,defense,eco,LOUD,LOUD,LOUD,FNC
248270,137619,6961,LOUD,attack,2593,FNC,defense,eco,LOUD,LOUD,LOUD,LOUD
248271,137621,1184,PRX,defense,624,FUT,attack,eco,FUT,FUT,PRX,PRX
248271,137622,1184,PRX,defense,624,FUT,attack,eco,PRX,PRX,PRX,PRX
248272,137624,8185,BLG,attack,12010,KRX,defense,eco,BLG,BLG,BLG,BLG
248272,137625,12010,KRX,defense,8185,BLG,attack,eco,KRX,KRX,KRX,KRX
248273,137627,5248,EDG,attack,1120,EG,defense,eco,EDG,EDG,EDG,EDG
248273,137628,5248,EDG,attack,1120,EG,defense,eco,EDG,EG,EDG,EDG
248273,137629,5248,EDG,attack,1120,EG,defense,eco,EG,EDG,EG,EG
248278,137644,2593,FNC,defense,1184,FUT,attack,eco,FNC,FNC,FNC,FUT
248278,137645,2593,FNC,defense,1184,FUT,attack,eco,FNC,FNC,FNC,FUT
248279,137647,1120,EDG,attack,12010,BLG,defense,eco,EDG,BLG,EDG,EDG
248279,137648,12010,BLG,defense,1120,EDG,attack,eco,BLG,EDG,BLG,BLG
248279,137649,12010,BLG,defense,1120,EDG,attack,eco,BLG,BLG,BLG,EDG
248274,137630,624,PRX,attack,6961,LOUD,defense,eco,PRX,LOUD,PRX,LOUD
248274,137631,6961,LOUD,defense,624,PRX,attack,eco,LOUD,LOUD,LOUD,LOUD
248274,137632,6961,LOUD,defense,624,PRX,attack,force,PRX,LOUD,LOUD,LOUD
248275,137633,8185,EG,attack,5248,KRX,defense,eco,EG,KRX,EG,EG
248275,137634,8185,EG,attack,5248,KRX,defense,eco,EG,KRX,EG,EG
248281,137653,6961,LOUD,defense,1120,EDG,attack,eco,EDG,EDG,LOUD,EDG
248281,137654,1120,EDG,attack,6961,LOUD,defense,eco,EDG,LOUD,LOUD,LOUD
248281,137655,6961,LOUD,defense,1120,EDG,attack,eco,LOUD,EDG,EDG,EDG
248280,137650,2593,KRX,defense,8185,FNC,attack,eco,KRX,FNC,KRX,KRX
248280,137651,8185,FNC,attack,2593,KRX,defense,eco,FNC,KRX,FNC,KRX
248280,137652,2593,KRX,defense,8185,FNC,attack,eco,KRX,KRX,FNC,FNC
248276,137636,5248,PRX,defense,624,EG,attack,eco,PRX,EG,PRX,PRX
248276,137637,624,EG,attack,5248,PRX,defense,eco,EG,PRX,EG,PRX
248276,137638,624,EG,attack,5248,PRX,defense,force,EG,EG,PRX,PRX
248282,137656,6961,LOUD,attack,2593,FNC,defense,eco,LOUD,LOUD,FNC,LOUD
248282,137657,6961,LOUD,attack,2593,FNC,defense,eco,LOUD,LOUD,FNC,FNC
248282,137658,6961,LOUD,attack,2593,FNC,defense,force,LOUD,FNC,LOUD,LOUD
248283,137659,6961,LOUD,attack,5248,EG,defense,eco,LOUD,EG,EG,EG
248283,137660,5248,EG,defense,6961,LOUD,attack,eco,EG,LOUD,LOUD,EG
248283,137661,6961,LOUD,attack,5248,EG,defense,eco,LOUD,LOUD,LOUD,LOUD
248283,137662,6961,LOUD,attack,5248,EG,defense,eco,EG,LOUD,LOUD,LOUD
248283,137663,5248,EG,defense,6961,LOUD,attack,eco,EG,EG,EG,EG
248277,137639,5248,EG,attack,624,PRX,defense,eco,EG,PRX,PRX,PRX
248277,137640,624,PRX,defense,5248,EG,attack,eco,PRX,PRX,PRX,EG
248277,137641,5248,EG,attack,624,PRX,defense,eco,EG,EG,PRX,EG
248277,137642,624,PRX,defense,5248,EG,attack,eco,PRX,EG,PRX,EG
232729,134548,2355,KRÜ,attack,7386,MIBR,defense,eco,KRÜ,KRÜ,KRÜ,KRÜ
232729,134549,2355,KRÜ,attack,7386,MIBR,defense,eco,KRÜ,MIBR,KRÜ,KRÜ
232731,134554,2355,FUR,defense,2406,KRÜ,attack,eco,FUR,KRÜ,FUR,KRÜ
232731,134555,2355,FUR,defense,2406,KRÜ,attack,eco,KRÜ,KRÜ,KRÜ,KRÜ
232731,134556,2406,KRÜ,attack,2355,FUR,defense,eco,KRÜ,FUR,FUR,FUR
232730,134551,120,SEN,defense,2,100T,attack,eco,SEN,SEN,SEN,100T
232730,134552,2,100T,attack,120,SEN,defense,force,SEN,SEN,SEN,SEN
232730,134553,120,SEN,defense,2,100T,attack,eco,SEN,SEN,100T,SEN
232732,134557,2,C9,defense,188,SEN,attack,eco,C9,SEN,C9,C9
232732,134558,188,SEN,attack,2,C9,defense,eco,SEN,SEN,SEN,SEN
232732,134559,2,C9,defense,188,SEN,attack,eco,C9,SEN,C9,SEN
232733,134560,2355,LEV,defense,2359,KRÜ,attack,eco,LEV,KRÜ,KRÜ,KRÜ
232733,134561,2359,KRÜ,attack,2355,LEV,defense,force,KRÜ,LEV,KRÜ,KRÜ
232734,134563,188,KRÜ,attack,2355,C9,defense,eco,KRÜ,C9,C9,C9
232734,134564,188,KRÜ,attack,2355,C9,defense,eco,KRÜ,KRÜ,KRÜ,KRÜ
232734,134565,2355,C9,defense,188,KRÜ,attack,force,C9,KRÜ,KRÜ,KRÜ
232736,134571,2,LEV,attack,2359,SEN,defense,eco,LEV,SEN,SEN,SEN
232736,134572,2359,SEN,defense,2,LEV,attack,eco,LEV,LEV,LEV,LEV
232737,134574,188,C9,defense,2359,LEV,attack,eco,C9,C9,C9,LEV
232737,134575,2359,LEV,attack,188,C9,defense,eco,LEV,LEV,C9,C9
232737,134576,188,C9,defense,2359,LEV,attack,eco,C9,C9,C9,LEV
232737,134577,2359,LEV,attack,188,C9,defense,eco,C9,C9,C9,C9
232737,134578,2359,LEV,attack,188,C9,defense,eco,LEV,C9,LEV,LEV
232735,134566,2355,KRÜ,defense,2359,LEV,attack,eco,KRÜ,KRÜ,KRÜ,LEV
232735,134567,2359,LEV,attack,2355,KRÜ,defense,eco,LEV,KRÜ,KRÜ,LEV
232735,134568,2359,LEV,attack,2355,KRÜ,defense,eco,LEV,KRÜ,KRÜ,LEV
232735,134569,2359,LEV,attack,2355,KRÜ,defense,eco,LEV,KRÜ,LEV,LEV
235363,135070,7035,TH,defense,1001,MKOI,attack,eco,TH,MKOI,TH,TH
235363,135071,7035,TH,defense,1001,MKOI,attack,eco,TH,MKOI,MKOI,TH
235363,135072,1001,MKOI,attack,7035,TH,defense,eco,MKOI,MKOI,MKOI,TH
235364,135073,8877,KC,attack,397,BBL,defense,force,KC,BBL,KC,KC
235364,135074,397,BBL,defense,8877,KC,attack,eco,BBL,KC,KC,KC
235364,135075,8877,KC,attack,397,BBL,defense,eco,KC,BBL,KC,KC
235365,135076,4915,MKOI,attack,7035,NAVI,defense,eco,MKOI,NAVI,NAVI,NAVI
235365,135077,4915,MKOI,attack,7035,NAVI,defense,eco,MKOI,NAVI,MKOI,NAVI
235366,135079,8877,GIA,defense,2304,KC,attack,eco,GIA,KC,GIA,GIA
235366,135080,8877,GIA,defense,2304,KC,attack,eco,GIA,KC,GIA,GIA
235367,135082,7035,MKOI,defense,2304,GIA,attack,eco,MKOI,GIA,GIA,GIA
235367,135083,2304,GIA,attack,7035,MKOI,defense,eco,MKOI,MKOI,GIA,MKOI
235371,135096,4915,KC,attack,8877,NAVI,defense,eco,NAVI,NAVI,NAVI,KC
235371,135097,4915,KC,attack,8877,NAVI,defense,eco,KC,NAVI,KC,NAVI
235371,135098,4915,KC,attack,8877,NAVI,defense,eco,KC,NAVI,KC,NAVI
235372,135099,7035,MKOI,defense,4915,NAVI,attack,eco,MKOI,NAVI,MKOI,NAVI
235372,135100,4915,NAVI,attack,7035,MKOI,defense,eco,NAVI,MKOI,NAVI,NAVI
235372,135101,4915,NAVI,attack,7035,MKOI,defense,eco,NAVI,MKOI,MKOI,MKOI
235368,135085,2304,GIA,defense,4915,NAVI,attack,eco,GIA,NAVI,NAVI,NAVI
235368,135086,4915,NAVI,attack,2304,GIA,defense,eco,NAVI,GIA,GIA,GIA
235368,135087,4915,NAVI,attack,2304,GIA,defense,eco,GIA,GIA,NAVI,NAVI
237266,135648,278,TLN,defense,8304,DFM,attack,eco,TLN,TLN,TLN,DFM
237266,135649,8304,DFM,attack,278,TLN,defense,eco,DFM,DFM,DFM,TLN
237267,135651,918,RRQ,defense,878,GE,attack,eco,RRQ,RRQ,RRQ,GE
237267,135652,878,GE,attack,918,RRQ,defense,eco,GE,RRQ,GE,RRQ
237268,135654,8304,GEN,defense,17,TLN,attack,eco,GEN,GEN,TLN,TLN
237268,135655,8304,GEN,defense,17,TLN,attack,eco,TLN,TLN,GEN,GEN
237268,135656,8304,GEN,defense,17,TLN,attack,force,TLN,GEN,GEN,TLN
237269,135657,5448,RRQ,attack,878,ZETA,defense,eco,RRQ,RRQ,RRQ,RRQ
237269,135658,5448,RRQ,attack,878,ZETA,defense,force,RRQ,RRQ,RRQ,ZETA
237269,135659,878,ZETA,defense,5448,RRQ,attack,eco,ZETA,ZETA,RRQ,ZETA
237270,135660,6199,TS,defense,17,GEN,attack,eco,TS,GEN,TS,TS
237270,135661,6199,TS,defense,17,GEN,attack,eco,TS,TS,TS,GEN
237271,135663,6199,ZETA,defense,5448,TS,attack,eco,ZETA,ZETA,ZETA,TS
237271,135664,5448,TS,attack,6199,ZETA,defense,eco,TS,TS,ZETA,ZETA
237272,135666,17,GEN,attack,878,RRQ,defense,eco,GEN,GEN,GEN,GEN
237272,135667,878,RRQ,defense,17,GEN,attack,eco,RRQ,GEN,RRQ,RRQ
237272,135668,17,GEN,attack,878,RRQ,defense,eco,GEN,GEN,GEN,GEN
237273,135669,17,GEN,attack,6199,TS,defense,eco,GEN,GEN,GEN,GEN
237273,135670,6199,TS,defense,17,GEN,attack,eco,TS,TS,GEN,GEN
237273,135671,6199,TS,defense,17,GEN,attack,eco,TS,TS,TS,TS
237273,135672,6199,TS,defense,17,GEN,attack,eco,TS,GEN,TS,TS
237274,135674,6199,TS,attack,5448,ZETA,defense,eco,ZETA,ZETA,TS,ZETA
237274,135675,6199,TS,attack,5448,ZETA,defense,eco,TS,ZETA,ZETA,ZETA
237274,135676,5448,ZETA,defense,6199,TS,attack,eco,ZETA,ZETA,ZETA,ZETA
237274,135677,5448,ZETA,defense,6199,TS,attack,eco,ZETA,ZETA,ZETA,TS
219595,131829,1211,TTG,attack,1224,WBG,defense,eco,TTG,WBG,WBG,WBG
219595,131830,1211,TTG,attack,1224,WBG,defense,eco,TTG,WBG,TTG,TTG
219596,131832,4460,NOP,attack,12011,DYG,defense,force,DYG,DYG,DYG,NOP
219596,131833,4460,NOP,attack,12011,DYG,defense,eco,DYG,DYG,DYG,NOP
219594,131826,804,GK,defense,12202,RNG,attack,eco,GK,RNG,RNG,GK
219594,131827,804,GK,defense,12202,RNG,attack,eco,GK,GK,GK,RNG
219594,131828,804,GK,defense,12202,RNG,attack,eco,GK,RNG,GK,RNG
219598,131838,11980,4AM,attack,5944,NWG,defense,eco,NWG,NWG,4AM,NWG
219598,131839,11980,4AM,attack,5944,NWG,defense,force,4AM,NWG,4AM,4AM
219598,131840,11980,4AM,attack,5944,NWG,defense,force,4AM,NWG,NWG,NWG
219597,131835,4683,iNv,attack,12064,NOVA,defense,eco,NOVA,iNv,NOVA,NOVA
219597,131836,4683,iNv,attack,12064,NOVA,defense,eco,NOVA,NOVA,iNv,NOVA
219599,131841,731,TYL,defense,9052,ME,attack,eco,ME,ME,TYL,TYL
219599,131842,9052,ME,attack,731,TYL,defense,eco,ME,ME,ME,ME
219599,131843,731,TYL,defense,9052,ME,attack,eco,TYL,ME,ME,ME
219601,131847,4462,NTER,attack,11983,KZ,defense,force,NTER,NTER,NTER,KZ
219601,131848,4462,NTER,attack,11983,KZ,defense,force,NTER,NTER,NTER,NTER
219600,131844,11981,RA,attack,11985,DRG,defense,force,DRG,DRG,DRG,DRG
219600,131845,11985,DRG,defense,11981,RA,attack,eco,DRG,RA,RA,DRG
219600,131846,11981,RA,attack,11985,DRG,defense,force,RA,RA,DRG,DRG
221176,133125,4462,TTG,defense,1211,NTER,attack,eco,TTG,TTG,NTER,NTER
221176,133126,1211,NTER,attack,4462,TTG,defense,eco,NTER,TTG,NTER,TTG
221177,133128,11981,DRG,attack,804,RNG,defense,force,DRG,DRG,DRG,DRG
221177,133129,11981,DRG,attack,804,RNG,defense,eco,RNG,DRG,DRG,DRG
221178,133131,12064,NOVA,defense,731,TYL,attack,eco,NOVA,NOVA,TYL,TYL
221178,133132,731,TYL,attack,12064,NOVA,defense,eco,TYL,TYL,TYL,TYL
221179,133134,5944,NWG,attack,12011,DYG,defense,eco,NWG,NWG,DYG,NWG
221179,133135,5944,NWG,attack,12011,DYG,defense,force,NWG,DYG,DYG,DYG
221180,133137,12202,GK,defense,4683,iNv,attack,eco,GK,iNv,GK,iNv
221180,133138,12202,GK,defense,4683,iNv,attack,eco,GK,iNv,GK,iNv
221181,133140,4460,NOP,attack,11983,KZ,defense,force,KZ,NOP,NOP,KZ
221181,133141,4460,NOP,attack,11983,KZ,defense,force,KZ,KZ,KZ,NOP
221183,133146,1224,WBG,attack,11980,4AM,defense,eco,4AM,4AM,4AM,4AM
221183,133147,1224,WBG,attack,11980,4AM,defense,eco,WBG,WBG,WBG,WBG
221183,133148,1224,WBG,attack,11980,4AM,defense,force,WBG,4AM,WBG,4AM
221182,133143,9052,ME,attack,11985,RA,defense,eco,ME,ME,ME,RA
221182,133144,9052,ME,attack,11985,RA,defense,eco,ME,ME,ME,ME
221182,133145,9052,ME,attack,11985,RA,defense,eco,ME,RA,RA,ME
221837,133520,4462,WBG,defense,1224,NTER,attack,eco,WBG,NTER,NTER,WBG
221837,133521,4462,WBG,defense,1224,NTER,attack,eco,WBG,NTER,NTER,NTER
221838,133523,804,RNG,attack,12064,NOVA,defense,force,RNG,NOVA,RNG,NOVA
221838,133524,804,RNG,attack,12064,NOVA,defense,force,RNG,NOVA,RNG,NOVA
221838,133525,804,RNG,attack,12064,NOVA,defense,eco,NOVA,RNG,NOVA,RNG
221839,133526,12202,GK,attack,5944,NWG,defense,eco,GK,NWG,NWG,GK
221839,133527,5944,NWG,defense,12202,GK,attack,eco,NWG,NWG,GK,GK
221840,133529,4460,NOP,attack,9052,ME,defense,force,NOP,ME,NOP,NOP
221840,133530,4460,NOP,attack,9052,ME,defense,eco,ME,NOP,NOP,NOP
221840,133531,4460,NOP,attack,9052,ME,defense,eco,ME,NOP,NOP,NOP
221841,133532,12011,TTG,defense,1211,DYG,attack,eco,TTG,TTG,TTG,TTG
221841,133533,1211,DYG,attack,12011,TTG,defense,eco,DYG,TTG,DYG,TTG
221842,133535,11983,KZ,attack,11980,4AM,defense,eco,4AM,4AM,KZ,4AM
221842,133536,11983,KZ,attack,11980,4AM,defense,eco,4AM,KZ,KZ,KZ
221844,133541,4683,iNv,attack,11985,RA,defense,force,iNv,RA,RA,RA
221844,133542,4683,iNv,attack,11985,RA,defense,force,iNv,iNv,iNv,iNv
221843,133538,731,DRG,defense,11981,TYL,attack,eco,DRG,TYL,DRG,TYL
221843,133539,731,DRG,defense,11981,TYL,attack,eco,DRG,TYL,DRG,DRG
222364,133694,5944,NWG,attack,1224,WBG,defense,eco,WBG,WBG,WBG,WBG
222364,133695,1224,WBG,defense,5944,NWG,attack,eco,WBG,NWG,WBG,WBG
222367,133703,11980,4AM,attack,4683,iNv,defense,force,4AM,4AM,4AM,4AM
222367,133704,11980,4AM,attack,4683,iNv,defense,eco,iNv,4AM,iNv,4AM
222367,133705,11980,4AM,attack,4683,iNv,defense,force,4AM,4AM,4AM,iNv
222365,133697,12011,RNG,attack,804,DYG,defense,eco,RNG,RNG,RNG,DYG
222365,133698,804,DYG,defense,12011,RNG,attack,eco,DYG,DYG,DYG,RNG
222368,133706,12064,NOVA,attack,12202,GK,defense,force,NOVA,NOVA,NOVA,NOVA
222368,133707,12064,NOVA,attack,12202,GK,defense,eco,GK,GK,NOVA,GK
222368,133708,12064,NOVA,attack,12202,GK,defense,eco,GK,NOVA,NOVA,GK
222366,133700,11981,ME,attack,9052,DRG,defense,eco,ME,ME,ME,DRG
222366,133701,11981,ME,attack,9052,DRG,defense,eco,ME,DRG,ME,DRG
222366,133702,11981,ME,attack,9052,DRG,defense,eco,ME,DRG,DRG,DRG
222369,133709,4462,NTER,attack,4460,NOP,defense,force,NTER,NOP,NTER,NTER
222369,133710,4462,NTER,attack,4460,NOP,defense,eco,NOP,NTER,NOP,NTER
222530,133712,5944,NWG,defense,4462,NTER,attack,eco,NWG,NTER,NTER,NTER
222530,133713,5944,NWG,defense,4462,NTER,attack,eco,NWG,NTER,NWG,NTER
222530,133714,4462,NTER,attack,5944,NWG,defense,eco,NTER,NWG,NTER,NTER
222531,133715,12202,4AM,attack,11980,GK,defense,force,4AM,4AM,GK,4AM
222531,133716,12202,4AM,attack,11980,GK,defense,eco,4AM,4AM,GK,4AM
222531,133717,11980,GK,defense,12202,4AM,attack,eco,GK,4AM,4AM,4AM
222532,133718,11981,DYG,attack,12011,DRG,defense,force,DYG,DRG,DYG,DRG
222532,133719,12011,DRG,defense,11981,DYG,attack,eco,DRG,DRG,DRG,DYG
220297,132557,1184,EG,attack,5248,FUT,defense,eco,EG,EG,EG,FUT
220297,132558,1184,EG,attack,5248,FUT,defense,eco,EG,FUT,FUT,FUT
220296,132554,8185,ASE,attack,1837,KRX,defense,eco,ASE,KRX,KRX,KRX
220296,132555,1837,KRX,defense,8185,ASE,attack,eco,KRX,KRX,ASE,ASE
220292,132542,14,T1,attack,1120,EDG,defense,eco,EDG,EDG,T1,T1
220292,132543,1120,EDG,defense,14,T1,attack,eco,EDG,T1,T1,T1
220292,132544,1120,EDG,defense,14,T1,attack,eco,EDG,T1,T1,EDG
220290,132539,4915,NAVI,attack,1034,NRG,defense,eco,NAVI,NRG,NRG,NRG
220290,132540,1034,NRG,defense,4915,NAVI,attack,eco,NRG,NRG,NRG,NRG
220290,132541,1034,NRG,defense,4915,NAVI,attack,eco,NRG,NRG,NRG,NRG
220298,132560,8185,EG,attack,5248,KRX,defense,eco,EG,EG,EG,EG
220298,132561,8185,EG,attack,5248,KRX,defense,eco,EG,EG,KRX,EG
220293,132545,1034,NRG,defense,14,T1,attack,eco,T1,T1,NRG,T1
220293,132546,14,T1,attack,1034,NRG,defense,eco,T1,NRG,T1,T1
220293,132547,1034,NRG,defense,14,T1,attack,eco,NRG,NRG,NRG,NRG
220299,132563,1184,ASE,defense,1837,FUT,attack,eco,ASE,ASE,ASE,FUT
220299,132564,1837,FUT,attack,1184,ASE,defense,eco,FUT,FUT,ASE,ASE
220299,132565,1837,FUT,attack,1184,ASE,defense,eco,FUT,ASE,FUT,FUT
220294,132548,1120,EDG,attack,4915,NAVI,defense,eco,EDG,EDG,NAVI,EDG
220294,132549,1120,EDG,attack,4915,NAVI,defense,eco,EDG,EDG,EDG,NAVI
220300,132566,8185,FUT,attack,1184,KRX,defense,eco,KRX,FUT,KRX,KRX
220300,132567,1184,KRX,defense,8185,FUT,attack,eco,KRX,FUT,FUT,FUT
220300,132568,1184,KRX,defense,8185,FUT,attack,eco,KRX,KRX,KRX,FUT
220295,132551,1120,EDG,attack,14,T1,defense,eco,EDG,EDG,EDG,T1
220295,132552,1120,EDG,attack,14,T1,defense,eco,EDG,T1,EDG,EDG
220444,132701,5248,EG,attack,6961,LOUD,defense,eco,EG,EG,EG,LOUD
220444,132702,5248,EG,attack,6961,LOUD,defense,eco,EG,EG,EG,LOUD
220443,132698,474,EDG,attack,1120,TL,defense,eco,EDG,TL,TL,EDG
220443,132699,1120,TL,defense,474,EDG,attack,eco,TL,EDG,EDG,EDG
220443,132700,1120,TL,defense,474,EDG,attack,eco,TL,EDG,TL,EDG
220442,132695,1034,NRG,attack,2593,FNC,defense,eco,NRG,FNC,FNC,NRG
220442,132696,2593,FNC,defense,1034,NRG,attack,eco,FNC,NRG,NRG,FNC
220441,132692,8185,PRX,defense,624,KRX,attack,eco,PRX,KRX,KRX,KRX
220441,132693,8185,PRX,defense,624,KRX,attack,eco,PRX,KRX,PRX,KRX
220450,132721,1120,EDG,defense,6961,LOUD,attack,eco,EDG,LOUD,EDG,EDG
220450,132722,1120,EDG,defense,6961,LOUD,attack,eco,EDG,LOUD,LOUD,EDG
220449,132718,8185,KRX,defense,1034,NRG,attack,eco,KRX,NRG,NRG,KRX
220449,132719,1034,NRG,attack,8185,KRX,defense,eco,NRG,KRX,NRG,NRG
220446,132707,474,EG,attack,5248,TL,defense,eco,EG,EG,EG,TL
220446,132708,474,EG,attack,5248,TL,defense,eco,EG,TL,EG,EG
220445,132704,624,FNC,attack,2593,PRX,defense,eco,FNC,FNC,FNC,FNC
220445,132705,624,FNC,attack,2593,PRX,defense,eco,FNC,FNC,FNC,PRX
220451,132724,474,TL,defense,1034,NRG,attack,eco,TL,NRG,NRG,TL
220451,132725,1034,NRG,attack,474,TL,defense,eco,NRG,TL,TL,TL
220451,132726,474,TL,defense,1034,NRG,attack,eco,NRG,NRG,TL,TL
220452,132727,624,EDG,attack,1120,PRX,defense,eco,EDG,EDG,PRX,PRX
220452,132728,1120,PRX,defense,624,EDG,attack,eco,EDG,EDG,EDG,EDG
220452,132729,1120,PRX,defense,624,EDG,attack,eco,PRX,EDG,PRX,PRX
220447,132710,2593,FNC,defense,5248,EG,attack,eco,FNC,FNC,FNC,FNC
220447,132711,5248,EG,attack,2593,FNC,defense,force,EG,FNC,FNC,FNC
220447,132712,5248,EG,attack,2593,FNC,defense,eco,EG,FNC,FNC,EG
220453,132730,1034,NRG,defense,624,PRX,attack,eco,NRG,PRX,PRX,NRG
220453,132731,1034,NRG,defense,624,PRX,attack,eco,NRG,PRX,NRG,NRG
220453,132732,624,PRX,attack,1034,NRG,defense,eco,NRG,NRG,PRX,NRG
220454,132733,5248,EG,defense,624,PRX,attack,eco,EG,PRX,PRX,EG
220454,132734,5248,EG,defense,624,PRX,attack,eco,EG,PRX,PRX,PRX
220454,132735,5248,EG,defense,624,PRX,attack,eco,EG,PRX,EG,EG
220454,132736,5248,EG,defense,624,PRX,attack,force,PRX,PRX,EG,PRX
220454,132737,624,PRX,attack,5248,EG,defense,eco,PRX,PRX,EG,EG
220448,132713,5248,EG,attack,2593,FNC,defense,eco,FNC,FNC,FNC,FNC
220448,132714,2593,FNC,defense,5248,EG,attack,eco,FNC,EG,FNC,FNC
220448,132715,2593,FNC,defense,5248,EG,attack,eco,FNC,EG,EG,EG
183774,118923,120,100T,attack,2,SEN,defense,eco,100T,SEN,SEN,SEN
183774,118924,120,100T,attack,2,SEN,defense,eco,100T,SEN,SEN,SEN
183774,118925,2,SEN,defense,120,100T,attack,eco,SEN,100T,100T,100T
183775,118926,2406,FUR,attack,2355,KRÜ,defense,eco,FUR,FUR,KRÜ,KRÜ
183775,118927,2355,KRÜ,defense,2406,FUR,attack,eco,FUR,KRÜ,KRÜ,FUR
183776,118929,6961,LOUD,defense,7386,MIBR,attack,eco,LOUD,LOUD,LOUD,MIBR
183776,118930,7386,MIBR,attack,6961,LOUD,defense,eco,MIBR,LOUD,MIBR,LOUD
183776,118931,6961,LOUD,defense,7386,MIBR,attack,eco,LOUD,MIBR,MIBR,MIBR
183777,118932,5248,EG,defense,188,C9,attack,eco,EG,C9,C9,EG
183777,118933,5248,EG,defense,188,C9,attack,eco,C9,C9,C9,C9
183778,118935,1034,NRG,attack,2359,LEV,defense,eco,NRG,LEV,NRG,NRG
183778,118936,2359,LEV,defense,1034,NRG,attack,eco,LEV,NRG,LEV,LEV
183779,118938,188,C9,defense,6961,LOUD,attack,eco,C9,C9,C9,C9
183779,118939,188,C9,defense,6961,LOUD,attack,eco,LOUD,LOUD,LOUD,LOUD
183779,118940,6961,LOUD,attack,188,C9,defense,eco,LOUD,C9,LOUD,LOUD
183780,118941,2406,FUR,attack,2359,LEV,defense,eco,FUR,FUR,FUR,FUR
183780,118942,2406,FUR,attack,2359,LEV,defense,eco,FUR,FUR,FUR,LEV
183780,118943,2359,LEV,defense,2406,FUR,attack,eco,FUR,LEV,LEV,LEV
183781,118944,1034,NRG,defense,2,SEN,attack,eco,NRG,SEN,NRG,NRG
183781,118945,1034,NRG,defense,2,SEN,attack,eco,NRG,NRG,NRG,NRG
183782,118947,7386,MIBR,defense,2355,KRÜ,attack,eco,MIBR,MIBR,MIBR,MIBR
183782,118948,2355,KRÜ,attack,7386,MIBR,defense,eco,KRÜ,MIBR,KRÜ,MIBR
183782,118949,2355,KRÜ,attack,7386,MIBR,defense,eco,KRÜ,KRÜ,KRÜ,MIBR
183783,118950,5248,EG,defense,120,100T,attack,eco,EG,100T,100T,100T
183783,118951,5248,EG,defense,120,100T,attack,eco,100T,100T,100T,100T
183785,118953,188,C9,defense,120,100T,attack,eco,C9,100T,C9,C9
183785,118954,188,C9,defense,120,100T,attack,force,C9,100T,C9,C9
183786,118956,7386,MIBR,attack,1034,NRG,defense,eco,MIBR,MIBR,NRG,NRG
183786,118957,1034,NRG,defense,7386,MIBR,attack,eco,NRG,NRG,NRG,MIBR
183786,118958,1034,NRG,defense,7386,MIBR,attack,eco,NRG,MIBR,NRG,MIBR
183787,118959,2359,SEN,attack,2,LEV,defense,eco,SEN,SEN,SEN,LEV
183787,118960,2359,SEN,attack,2,LEV,defense,eco,SEN,SEN,SEN,SEN
183787,118961,2,LEV,defense,2359,SEN,attack,eco,LEV,SEN,LEV,LEV
183788,118962,2355,KRÜ,attack,5248,EG,defense,eco,KRÜ,EG,KRÜ,KRÜ
183788,118963,5248,EG,defense,2355,KRÜ,attack,eco,EG,KRÜ,EG,KRÜ
183788,118964,2355,KRÜ,attack,5248,EG,defense,eco,KRÜ,EG,KRÜ,EG
183789,118965,6961,LOUD,defense,2406,FUR,attack,eco,LOUD,FUR,LOUD,LOUD
183789,118966,6961,LOUD,defense,2406,FUR,attack,eco,LOUD,LOUD,LOUD,FUR
183791,118968,6961,LOUD,defense,2,SEN,attack,eco,LOUD,SEN,SEN,SEN
183791,118969,6961,LOUD,defense,2,SEN,attack,eco,SEN,SEN,LOUD,SEN
183791,118970,6961,LOUD,defense,2,SEN,attack,eco,LOUD,LOUD,SEN,SEN
183792,118971,2359,LEV,defense,7386,MIBR,attack,eco,LEV,MIBR,LEV,LEV
183792,118972,2359,LEV,defense,7386,MIBR,attack,eco,LEV,LEV,MIBR,LEV
183793,118974,2355,KRÜ,defense,120,100T,attack,eco,KRÜ,KRÜ,KRÜ,KRÜ
183793,118975,2355,KRÜ,defense,120,100T,attack,eco,KRÜ,KRÜ,KRÜ,KRÜ
183793,118976,120,100T,attack,2355,KRÜ,defense,eco,100T,KRÜ,KRÜ,KRÜ
183794,118977,2406,EG,defense,5248,FUR,attack,eco,EG,FUR,EG,EG
183794,118978,5248,FUR,attack,2406,EG,defense,eco,EG,EG,EG,EG
